step_id,user_id,submission_code,is_passed,timestamp
1,1,"public TYPE_1 comment ( String id ) { throw new TYPE_2 ( ) ; }",False,0
1,1,"public TYPE_1 comment ( String id ) throws RestApiException { throw new TYPE_2 ( ) ; }",True,1
1,2,"public synchronized static Map < String , String > METHOD_1 ( ) { return VAR_1 ; }",False,0
1,2,"public static Map < String , String > METHOD_1 ( ) { return VAR_1 ; }",True,1
1,3,"protected TYPE_1 METHOD_1 ( TYPE_2 < TYPE_3 > repo , RevCommit commit ) throws Exception { return METHOD_2 ( repo , commit , null , null , null ) ; }",False,0
1,3,"protected TYPE_1 METHOD_1 ( TYPE_2 < TYPE_3 > repo , RevCommit commit ) throws Exception { return METHOD_2 ( repo , commit , null , null , null , false ) ; }",True,1
1,4,"public void METHOD_1 ( boolean VAR_1 , String VAR_2 ) { VAR_3 . METHOD_2 ( VAR_1 ) ; VAR_3 . METHOD_3 ( VAR_1 ) ; if ( ! VAR_1 ) { VAR_4 . METHOD_4 ( VAR_2 ) ; } }",False,0
1,4,"public void METHOD_1 ( boolean VAR_1 , String VAR_2 ) { VAR_3 . METHOD_3 ( VAR_1 ) ; if ( ! VAR_1 ) { VAR_4 . METHOD_4 ( VAR_2 ) ; } }",True,1
1,5,"public void METHOD_1 ( Guid value ) { VAR_1 = new TYPE_1 < Guid > ( ) ; VAR_1 . add ( value ) ; }",False,0
1,5,"public void METHOD_1 ( Guid value ) { VAR_1 = new TYPE_1 < > ( ) ; VAR_1 . add ( value ) ; }",True,1
1,6,"protected boolean validate ( ) { if ( ! super . validate ( ) ) { return false ; } if ( METHOD_1 ( ) == null ) { return METHOD_2 ( VAR_1 ) ; } return true ; }",False,0
1,6,"protected boolean validate ( ) { if ( ! super . validate ( ) ) { return false ; } if ( METHOD_1 ( ) == null ) { return failValidation ( VAR_1 ) ; } return true ; }",True,1
1,7,"public void METHOD_1 ( ) throws OrmException , TYPE_1 { METHOD_2 ( ) . update ( VAR_1 ) ; }",False,0
1,7,"public void METHOD_1 ( ) throws OrmException { METHOD_2 ( ) . update ( VAR_1 ) ; }",True,1
1,8,"public static boolean METHOD_1 ( TYPE_1 version ) { return ( Boolean ) METHOD_2 ( VAR_1 , version . toString ( ) ) ; }",False,0
1,8,"public boolean METHOD_1 ( TYPE_1 version ) { return ( Boolean ) METHOD_2 ( VAR_1 , version . toString ( ) ) ; }",True,1
1,9,"protected void METHOD_1 ( ) throws HyracksDataException { super . METHOD_1 ( ) ; VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( ) ; VAR_1 . create ( ) ; VAR_1 . METHOD_4 ( ) ; }",False,0
1,9,"public void METHOD_1 ( ) throws HyracksDataException { super . METHOD_1 ( ) ; VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( ) ; VAR_1 . create ( ) ; VAR_1 . METHOD_4 ( ) ; }",True,1
1,10,"public TYPE_1 METHOD_1 ( ) { VAR_1 . println ( STRING_1 ) ; return VAR_2 ; }",False,0
1,10,"public TYPE_1 METHOD_1 ( ) { return VAR_2 ; }",True,1
1,11,"public static TYPE_1 METHOD_1 ( int changeId , String VAR_1 ) { return change ( changeId ) . view ( STRING_1 ) . id ( VAR_1 ) ; }",False,0
1,11,"public static TYPE_1 METHOD_1 ( return change ( project , changeId ) . view ( STRING_1 ) . id ( VAR_1 ) ; }",True,1
1,12,"protected void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { if ( VAR_1 . METHOD_2 ( ) == null ) { VAR_1 . METHOD_3 ( new ArrayList < TYPE_2 > ( ) ) ; } VAR_1 . METHOD_2 ( ) . add ( VAR_2 ) ; }",False,0
1,12,"protected void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { if ( VAR_1 . METHOD_2 ( ) == null ) { VAR_1 . METHOD_3 ( new ArrayList < > ( ) ) ; } VAR_1 . METHOD_2 ( ) . add ( VAR_2 ) ; }",True,1
1,13,"public void METHOD_1 ( String [ ] VAR_1 ) throws RemoteException { }",False,0
1,13,"public void METHOD_1 ( String [ ] VAR_1 ) { }",True,1
1,14,"public ChangeInfo get ( ) { throw new TYPE_1 ( ) ; }",False,0
1,14,"public ChangeInfo get ( ) throws RestApiException { throw new TYPE_1 ( ) ; }",True,1
1,15,"protected boolean validate ( ) { if ( METHOD_1 ( ) == null ) { METHOD_2 ( VAR_1 ) ; return false ; } if ( ! super . validate ( ) ) { return false ; } return true ; }",False,0
1,15,"protected boolean validate ( ) { if ( METHOD_1 ( ) == null ) { addValidationMessage ( VAR_1 ) ; return false ; } if ( ! super . validate ( ) ) { return false ; } return true ; }",True,1
1,16,"private void METHOD_1 ( ) { METHOD_2 ( ) . METHOD_3 ( ( Boolean ) METHOD_4 ( ) . getEntity ( ) ) ; METHOD_5 ( ) ; }",False,0
1,16,"private void METHOD_1 ( ) { METHOD_2 ( ) . METHOD_3 ( METHOD_4 ( ) . getEntity ( ) ) ; METHOD_5 ( ) ; }",True,1
1,17,"public void METHOD_1 ( int VAR_1 ) { VAR_2 = VAR_1 ; }",False,0
1,17,"public void METHOD_1 ( VAR_2 = VAR_1 ; }",True,1
1,18,"public void METHOD_1 ( Integer VAR_1 ) { this . VAR_1 = VAR_1 . METHOD_2 ( ) ; }",False,0
1,18,"public void METHOD_1 ( Integer VAR_1 ) { this . VAR_1 = VAR_1 ; }",True,1
1,19,"public void METHOD_1 ( TYPE_1 [ ] VAR_1 ) { for ( int i = 0 ; i < VAR_2 ; i ++ ) { VAR_3 [ i ] = VAR_1 [ i ] . METHOD_2 ( ) ; } }",False,0
1,19,"public void METHOD_1 ( TYPE_1 [ ] VAR_1 ) { for ( int i = 0 ; i < VAR_2 ; i ++ ) { VAR_3 [ i ] = VAR_1 [ i ] ; } }",True,1
1,20,"protected TYPE_1 METHOD_1 ( ) { if ( VAR_1 == null ) { VAR_1 = METHOD_2 ( ) . get ( ( Guid ) getParameters ( ) . METHOD_3 ( ) ) ; } return VAR_1 ; }",False,0
1,20,"protected TYPE_1 METHOD_1 ( ) { if ( VAR_1 == null ) { VAR_1 = METHOD_2 ( ) . get ( getParameters ( ) . METHOD_3 ( ) ) ; } return VAR_1 ; }",True,1
1,21,"public ArrayList < DiskImage > METHOD_1 ( ) { return VAR_1 != null ? VAR_1 : new ArrayList < DiskImage > ( ) ; }",False,0
1,21,"public ArrayList < DiskImage > METHOD_1 ( ) { return VAR_1 ; }",True,1
1,22,"public TYPE_1 METHOD_1 ( TYPE_2 network ) { return ( TYPE_1 ) super . METHOD_1 ( network ) ; }",False,0
1,22,"public TYPE_1 METHOD_1 ( TYPE_2 network ) { super . METHOD_1 ( network ) ; return this ; }",True,1
1,23,"public void METHOD_1 ( ArrayList < Guid > VAR_1 ) { this . VAR_1 = VAR_1 ; }",False,0
1,23,"public void METHOD_1 ( List < Guid > VAR_1 ) { this . VAR_1 = VAR_1 ; }",True,1
1,24,"void METHOD_1 ( TYPE_1 item , int VAR_1 , int VAR_2 , int VAR_3 ) throws RemoteException { throw new TYPE_2 ( STRING_1 ) ; }",False,0
1,24,"void METHOD_1 ( int seq , TYPE_1 item , int VAR_1 , int VAR_2 , int VAR_3 ) throws RemoteException { throw new TYPE_2 ( STRING_1 ) ; }",True,1
1,25,"void METHOD_1 ( TYPE_1 VAR_1 ) throws RemoteException { throw new TYPE_2 ( STRING_1 ) ; }",False,0
1,25,"void METHOD_1 ( int seq , TYPE_1 VAR_1 ) throws RemoteException { throw new TYPE_2 ( STRING_1 ) ; }",True,1
1,26,"public void METHOD_1 ( ) { String VAR_1 = STRING_1 ; Map < String , String > VAR_2 = new HashMap < > ( ) ; assert ( VAR_1 . equals ( TYPE_1 . METHOD_2 ( VAR_2 ) ) ) ; }",False,0
1,26,"public void METHOD_1 ( ) { String VAR_1 = STRING_1 ; Map < String , String > VAR_2 = new HashMap < > ( ) ; assertEquals ( VAR_1 , TYPE_1 . METHOD_2 ( VAR_2 ) ) ; }",True,1
1,27,"public TYPE_1 id ( TYPE_2 id ) { this . id = METHOD_1 ( id ) ; return this ; }",False,0
1,27,"public TYPE_1 id ( TYPE_2 id ) { this . id = id ; return this ; }",True,1
1,28,"public static Boolean METHOD_1 ( Context context , String name ) { int id = getId ( context , VAR_1 , name ) ; if ( id == 0 ) return null ; return METHOD_2 ( context ) . METHOD_1 ( id ) ; }",False,0
1,28,"public static Boolean METHOD_1 ( Context context , String name ) { int id = getId ( context , VAR_1 , name ) ; if ( id == 0 ) { return null ; } return METHOD_2 ( context ) . METHOD_1 ( id ) ; }",True,1
1,29,"public TYPE_1 current ( ) throws RestApiException { throw new TYPE_2 ( ) ; }",False,0
1,29,"public TYPE_1 current ( ) { throw new TYPE_2 ( ) ; }",True,1
1,30,"private static void METHOD_1 ( ) { mSeverities.put ( VAR_1 , AuditLogSeverity.NORMAL ) ; mSeverities.put ( VAR_2 , VAR_3 ) ; }",False,0
1,30,"private static void METHOD_1 ( ) { severities.put ( VAR_1 , AuditLogSeverity.NORMAL ) ; severities.put ( VAR_2 , VAR_3 ) ; }",True,1
1,31,"public void METHOD_1 ( String value ) { if ( ! TYPE_1 . METHOD_2 ( name , value ) ) { name = value ; METHOD_3 ( new TYPE_2 ( STRING_1 ) ) ; } }",False,0
1,31,"public void METHOD_1 ( String value ) { if ( ! Objects.equals ( name , value ) ) { name = value ; METHOD_3 ( new TYPE_2 ( STRING_1 ) ) ; } }",True,1
1,32,"public void METHOD_1 ( ) { METHOD_2 ( ) ; METHOD_3 ( null ) ; Frontend . METHOD_4 ( ) ; }",False,0
1,32,"public void METHOD_1 ( ) { METHOD_3 ( null ) ; Frontend . METHOD_4 ( ) ; }",True,1
1,33,"public void METHOD_1 ( TYPE_1 request , TYPE_2 VAR_1 , TYPE_3 VAR_2 ) { TYPE_4 VAR_3 = new TYPE_4 ( VAR_2 ) ; TYPE_5 VAR_4 = VAR_5 ; METHOD_2 ( VAR_4 , VAR_1 , 0 , VAR_6 , VAR_7 , VAR_3 ) ; }",False,0
1,33,"public void METHOD_1 ( TYPE_4 VAR_3 = new TYPE_4 ( VAR_2 ) ; TYPE_5 VAR_4 = VAR_5 ; METHOD_2 ( VAR_4 , VAR_1 , 0 , VAR_6 , VAR_7 , VAR_3 ) ; }",True,1
1,34,"public void METHOD_1 ( String VAR_1 ) { this . VAR_1 = ( VAR_1 == null ) ? STRING_1 : VAR_1 ; }",False,0
1,34,"public void METHOD_1 ( String VAR_1 ) { this . VAR_1 = VAR_1 == null ? STRING_1 : VAR_1 ; }",True,1
1,35,"void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { this . VAR_1 = VAR_1 ; this . VAR_2 = VAR_2 ; }",False,0
1,35,"public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { this . VAR_1 = VAR_1 ; this . VAR_2 = VAR_2 ; }",True,1
1,36,"boolean METHOD_1 ( DeviceId deviceId ) { TYPE_1 VAR_1 = VAR_2 . METHOD_2 ( deviceId ) ; return ( VAR_1 != null && VAR_1 . METHOD_3 ( VAR_3 class ) ) ; }",False,0
1,36,"private boolean METHOD_1 ( DeviceId deviceId ) { TYPE_1 VAR_1 = VAR_2 . METHOD_2 ( deviceId ) ; return ( VAR_1 != null && VAR_1 . METHOD_3 ( VAR_3 class ) ) ; }",True,1
1,37,"public static void METHOD_1 ( AsyncQuery aQuery , Guid VAR_1 , Guid VAR_2 , Guid VAR_3 ) { TYPE_1 parameters = new TYPE_1 ( VAR_1 , VAR_2 , VAR_3 , true ) ; Frontend . METHOD_2 ( ) . runQuery ( VAR_4 , parameters , aQuery ) ; }",False,0
1,37,"public void METHOD_1 ( AsyncQuery aQuery , Guid VAR_1 , Guid VAR_2 , Guid VAR_3 ) { TYPE_1 parameters = new TYPE_1 ( VAR_1 , VAR_2 , VAR_3 , true ) ; Frontend . METHOD_2 ( ) . runQuery ( VAR_4 , parameters , aQuery ) ; }",True,1
1,38,"public String METHOD_1 ( ) throws RestApiException { throw new TYPE_1 ( ) ; }",False,0
1,38,"public String METHOD_1 ( ) { throw new TYPE_1 ( ) ; }",True,1
1,39,"public static TYPE_1 METHOD_1 ( int id ) { return call ( id , STRING_1 ) ; }",False,0
1,39,"public static TYPE_1 METHOD_1 ( return call ( project , id , STRING_1 ) ; }",True,1
1,40,"protected Object METHOD_1 ( TYPE_1 p ) { int VAR_1 ; String [ ] response ; response = p . METHOD_2 ( ) ; return response ; }",False,0
1,40,"private Object METHOD_1 ( TYPE_1 p ) { int VAR_1 ; String [ ] response ; response = p . METHOD_2 ( ) ; return response ; }",True,1
1,41,"private static boolean METHOD_1 ( final TYPE_1 cmd ) { return cmd . METHOD_2 ( ) . METHOD_3 ( VAR_1 ) ; }",False,0
1,41,"private static boolean METHOD_1 ( TYPE_1 cmd ) { return cmd . METHOD_2 ( ) . METHOD_3 ( VAR_1 ) ; }",True,1
1,42,"public TYPE_1 METHOD_1 ( ) { return size ; }",False,0
1,42,"public long METHOD_1 ( ) { return size ; }",True,1
1,43,"public Boolean METHOD_1 ( TYPE_1 VAR_1 ) { return VAR_2 . METHOD_2 ( VAR_1 ) ; }",False,0
1,43,"public boolean METHOD_1 ( TYPE_1 VAR_1 ) { return VAR_2 . METHOD_2 ( VAR_1 ) ; }",True,1
1,44,"public static String METHOD_1 ( String name ) { return TYPE_1 . METHOD_2 ( VAR_1 , name ) ; }",False,0
1,44,"public static String METHOD_1 ( String name ) { return TYPE_1 . METHOD_2 ( VAR_1 , name , false ) ; }",True,1
1,45,"public static String METHOD_1 ( File VAR_1 ) throws IOException { return TYPE_1 . METHOD_2 ( METHOD_3 ( VAR_1 ) , METHOD_4 ( VAR_1 ) ) . METHOD_5 ( ) ; }",False,0
1,45,"public static String METHOD_1 ( File VAR_1 ) throws IOException { return TYPE_1 . METHOD_2 ( METHOD_3 ( VAR_1 ) , METHOD_4 ( VAR_1 ) ) ; }",True,1
1,46,"public void METHOD_1 ( ) throws IOException { VAR_1 = new TYPE_1 ( VAR_2 ) ; VAR_1 . METHOD_1 ( server , VAR_3 , VAR_4 ) ; verify ( VAR_2 ) . METHOD_1 ( server , VAR_3 , VAR_4 ) ; }",False,0
1,46,"public void METHOD_1 ( ) throws IOException { VAR_1 = new TYPE_1 ( VAR_2 ) ; VAR_1 . METHOD_1 ( VAR_3 , VAR_4 ) ; verify ( VAR_2 ) . METHOD_1 ( server , VAR_3 , VAR_4 ) ; }",True,1
1,47,"public static TYPE_1 METHOD_1 ( ) { return new TYPE_2 ( ) . status ( VAR_1 ) . message ( TYPE_3 . empty ( ) ) . build ( ) ; }",False,0
1,47,"public static TYPE_1 METHOD_1 ( ) { return new TYPE_2 ( ) . status ( VAR_1 ) . build ( ) ; }",True,1
1,48,"public Boolean METHOD_1 ( ) { return get ( VAR_1 , false ) ; }",False,0
1,48,"public boolean METHOD_1 ( ) { return get ( VAR_1 , false ) ; }",True,1
1,49,"protected boolean validate ( ) { if ( getParameters ( ) . METHOD_1 ( ) == null || METHOD_2 ( ) == null ) { METHOD_3 ( VAR_1 ) ; return false ; } return super . validate ( ) ; }",False,0
1,49,"protected boolean validate ( ) { if ( getParameters ( ) . METHOD_1 ( ) == null || METHOD_2 ( ) == null ) { addValidationMessage ( VAR_1 ) ; return false ; } return super . validate ( ) ; }",True,1
1,50,"protected void METHOD_1 ( ) throws IOException { if ( VAR_1 != null ) { VAR_1 . METHOD_2 ( ) ; } if ( fd != null ) METHOD_3 ( ) ; }",False,0
1,50,"protected void METHOD_1 ( ) throws IOException { if ( VAR_1 != null ) { VAR_1 . METHOD_2 ( ) ; } if ( fd != null ) { METHOD_3 ( ) ; } }",True,1
1,51,"protected void METHOD_1 ( final TYPE_1 req , final TYPE_2 VAR_1 ) throws IOException , TYPE_3 { METHOD_2 ( req , VAR_1 ) ; }",False,0
1,51,"protected void METHOD_1 ( TYPE_1 req , TYPE_2 VAR_1 ) throws IOException , TYPE_3 { METHOD_2 ( req , VAR_1 ) ; }",True,1
1,52,"protected void execute ( ) { final Map < TYPE_1 , TYPE_2 > VAR_1 = TYPE_3 . get ( VAR_2 class ) . METHOD_1 ( ) ; METHOD_2 ( VAR_1 ) ; }",False,0
1,52,"protected void execute ( ) { Map < TYPE_1 , TYPE_2 > VAR_1 = TYPE_3 . get ( VAR_2 class ) . METHOD_1 ( ) ; METHOD_2 ( VAR_1 ) ; }",True,1
1,53,"protected boolean validate ( ) { if ( getVm ( ) == null ) { return METHOD_1 ( VAR_1 ) ; } return true ; }",False,0
1,53,"protected boolean validate ( ) { if ( getVm ( ) == null ) { return failValidation ( VAR_1 ) ; } return true ; }",True,1
1,54,"protected boolean METHOD_1 ( ) { if ( getParameters ( ) . METHOD_2 ( ) == VAR_1 && getParameters ( ) . METHOD_3 ( ) . equals ( getParameters ( ) . METHOD_4 ( ) ) ) { return METHOD_5 ( VAR_2 ) ; } return true ; }",False,0
1,54,"protected boolean METHOD_1 ( ) { if ( getParameters ( ) . METHOD_2 ( ) == VAR_1 && getParameters ( ) . METHOD_3 ( ) . equals ( getParameters ( ) . METHOD_4 ( ) ) ) { return failValidation ( VAR_2 ) ; } return true ; }",True,1
1,55,"private static TYPE_1 METHOD_1 ( TYPE_2 as ) { return METHOD_1 ( as . METHOD_2 ( ) ) ; }",False,0
1,55,"private static TYPE_1 METHOD_1 ( TYPE_2 group ) { return METHOD_1 ( group . METHOD_2 ( ) ) ; }",True,1
1,56,"public void METHOD_1 ( Integer value ) { this . VAR_1 . METHOD_2 ( value ) ; }",False,0
1,56,"public void METHOD_1 ( Integer value ) { this . VAR_1 . METHOD_1 ( value ) ; }",True,1
1,57,"public static void METHOD_1 ( Object VAR_1 , int VAR_2 ) { for ( int i = 0 ; i < VAR_2 ; i ++ ) { VAR_3 . format ( VAR_1 ) ; } }",False,0
1,57,"public static void METHOD_1 ( Object obj , int VAR_2 ) { for ( int i = 0 ; i < VAR_2 ; i ++ ) { VAR_3 . format ( obj ) ; } }",True,1
1,58,"public void METHOD_1 ( ) { List < TYPE_1 > result = VAR_1 . METHOD_2 ( VAR_2 , VAR_3 , VAR_4 , false ) ; METHOD_3 ( result ) ; }",False,0
1,58,"public void METHOD_1 ( ) { List < TYPE_1 > result = VAR_1 . METHOD_2 ( VAR_2 , VAR_4 , false ) ; METHOD_3 ( result ) ; }",True,1
1,59,"public void METHOD_1 ( Integer [ ] position ) { VAR_1 . position [ 0 ] = position [ 0 ] . METHOD_2 ( ) ; VAR_1 . position [ 1 ] = position [ 1 ] . METHOD_2 ( ) ; }",False,0
1,59,"public void METHOD_1 ( Integer [ ] position ) { VAR_1 . position [ 0 ] = position [ 0 ] ; VAR_1 . position [ 1 ] = position [ 1 ] ; }",True,1
1,60,"private TYPE_1 METHOD_1 ( ) throws Exception { TYPE_2 context = TYPE_2 . METHOD_2 ( STRING_1 ) ; context . METHOD_3 ( null , null , null ) ; return context . METHOD_4 ( ) ; }",False,0
1,60,"private static TYPE_1 METHOD_1 ( ) throws Exception { TYPE_2 context = TYPE_2 . METHOD_2 ( STRING_1 ) ; context . METHOD_3 ( null , null , null ) ; return context . METHOD_4 ( ) ; }",True,1
1,61,"public void METHOD_1 ( ) { log.info ( STRING_1 ) ; for ( TYPE_1 VAR_1 : VAR_2 ) { METHOD_1 ( VAR_1 ) ; } }",False,0
1,61,"public void METHOD_1 ( ) { log . debug ( STRING_1 ) ; for ( TYPE_1 VAR_1 : VAR_2 ) { METHOD_1 ( VAR_1 ) ; } }",True,1
1,62,"void METHOD_1 ( List < TYPE_1 > VAR_1 , TYPE_2 metadata , int VAR_2 , int VAR_3 , int VAR_4 ) throws RemoteException { throw new TYPE_3 ( STRING_1 ) ; }",False,0
1,62,"void METHOD_1 ( int seq , List < TYPE_1 > VAR_1 , TYPE_2 metadata , int VAR_2 , int VAR_3 , int VAR_4 ) throws RemoteException { throw new TYPE_3 ( STRING_1 ) ; }",True,1
1,63,"public List < TYPE_1 > METHOD_1 ( ) { List < TYPE_1 > VAR_1 = new ArrayList < TYPE_1 > ( ) ; for ( TYPE_2 VAR_2 : METHOD_2 ( ) ) { VAR_1 . METHOD_3 ( VAR_2 . METHOD_1 ( ) ) ; } return VAR_1 ; }",False,0
1,63,"public List < TYPE_1 > METHOD_1 ( ) { List < TYPE_1 > VAR_1 = new ArrayList < > ( ) ; for ( TYPE_2 VAR_2 : METHOD_2 ( ) ) { VAR_1 . METHOD_3 ( VAR_2 . METHOD_1 ( ) ) ; } return VAR_1 ; }",True,1
1,64,"private void METHOD_1 ( String VAR_1 , String [ ] args ) throws Exception { METHOD_1 ( VAR_1 , args , null ) ; }",False,0
1,64,"private void METHOD_1 ( String VAR_1 , String [ ] args ) throws Exception { METHOD_1 ( VAR_1 , args , null , null ) ; }",True,1
1,65,"public TYPE_1 id ( int id ) throws RestApiException { throw new TYPE_2 ( ) ; }",False,0
1,65,"public TYPE_1 id ( int id ) { throw new TYPE_2 ( ) ; }",True,1
1,66,"public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 msg ) { this . METHOD_2 ( VAR_1 ) . METHOD_3 ( msg ) ; for ( TYPE_3 listener : VAR_2 ) { listener . METHOD_4 ( VAR_1 , msg ) ; } }",False,0
1,66,"public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 msg ) { this . METHOD_2 ( VAR_1 ) . METHOD_3 ( msg ) ; }",True,1
1,67,"public TYPE_1 < ? > METHOD_1 ( Guid VAR_1 ) { return METHOD_1 ( VAR_2 . get ( ) . get ( VAR_1 ) , METHOD_2 ( VAR_1 ) ) ; }",False,0
